state,county,2003 Continuum,2003 Influence,Less high 1990,High diploma 1990,Some college 1990,Bachelors or higher 1990,Per less high 1990,Per high diploma 1990,Per some college 1990,Per bachelors or higher 1990,Less high 2000,High diploma 2000,Some college 2000,Bachelors or higher 2000,Per less high 2000,Per high diploma 2000,Per some college 2000,Per bachelors or higher 2000,2013 Continuum,2013 Urban Influence Code,Less high 2011,High diploma 2011,Some college 2011,Bachelors or higher 2011,Per less high 2011,Per high diploma 2011,Per some college 2011,Per bachelors or higher 2011
Virginia,Hanover County,1,1,9319,13892,10335,7839,22.5,33.6,25.0,18.9,7617,16401,16550,16324,13.4,28.8,29.1,28.7,1,1,5386,18964,19813,24539,7.8,27.6,28.8,35.7
Virginia,Harrisonburg City,3,2,3364,3864,3136,4167,23.2,26.6,21.6,28.7,4046,4110,3845,5447,23.2,23.6,22.0,31.2,3,2,3892,6474,5325,8736,15.9,26.5,21.8,35.8
Virginia,Henrico County,1,1,27516,38686,39764,41277,18.7,26.3,27.0,28.0,23715,41939,49650,61887,13.4,23.7,28.0,34.9,1,1,20311,49662,59001,88449,9.3,22.8,27.1,40.7
Virginia,Henry County,4,5,17561,11293,6665,2563,46.1,29.7,17.5,6.7,14230,13240,9228,3820,35.1,32.7,22.8,9.4,4,5,8250,13018,12563,4342,21.6,34.1,32.9,11.4
Virginia,Highland County,9,10,733,692,245,249,38.2,36.1,12.8,13.0,524,738,412,255,27.2,38.3,21.4,13.2,8,7,294,696,422,390,16.3,38.6,23.4,21.6
Virginia,Hopewell City,1,1,4787,5285,3147,1473,32.6,36.0,21.4,10.0,4045,5139,3678,1461,28.2,35.9,25.7,10.2,1,1,2825,5677,4487,1830,19.1,38.3,30.3,12.3
Virginia,Isle of Wight County,1,1,5678,4824,4186,1710,34.6,29.4,25.5,10.4,4784,6146,5672,3519,23.8,30.5,28.2,17.5,1,1,3482,7038,8059,6841,13.7,27.7,31.7,26.9
Virginia,James City County,1,1,4069,5568,5954,7632,17.5,24.0,25.6,32.9,3655,7099,9148,14140,10.7,20.9,26.9,41.5,1,1,3163,10741,13087,23963,6.2,21.1,25.7,47.0
Virginia,King George County,8,4,2280,2637,1824,1727,26.9,31.1,21.5,20.4,2119,3496,2637,2551,19.6,32.4,24.4,23.6,6,4,1185,4897,4846,5213,7.3,30.3,30.0,32.3
Virginia,King William County,1,1,2254,2376,1589,926,31.5,33.3,22.2,13.0,1873,3422,2338,1327,20.9,38.2,26.1,14.8,1,1,1378,4402,3338,2051,12.3,39.4,29.9,18.4
Virginia,King and Queen County,1,1,1775,1390,705,315,42.4,33.2,16.8,7.5,1481,1736,966,480,31.8,37.2,20.7,10.3,8,4,792,2139,1335,943,15.2,41.1,25.6,18.1
Virginia,Lancaster County,9,12,2825,2094,1587,1512,35.2,26.1,19.8,18.9,2262,2468,1946,2165,25.6,27.9,22.0,24.5,9,12,881,2893,2573,2460,10.0,32.8,29.2,27.9
Virginia,Lee County,8,7,8310,4223,2410,1040,52.0,26.4,15.1,6.5,6428,5190,3143,1553,39.4,31.8,19.3,9.5,8,7,4713,6221,5336,2229,25.5,33.6,28.8,12.0
Virginia,Lexington City,6,6,875,617,691,1034,27.2,19.2,21.5,32.1,752,567,566,1400,22.9,17.3,17.2,42.6,6,6,450,406,407,986,20.0,18.1,18.1,43.8
Virginia,Loudoun County,1,1,7346,13376,16300,17999,13.4,24.3,29.6,32.7,8182,19358,30318,51709,7.5,17.7,27.7,47.2,1,1,14350,30797,48200,129815,6.4,13.8,21.6,58.2
Virginia,Louisa County,1,1,5420,4671,2222,1170,40.2,34.6,16.5,8.7,5001,6173,4049,2474,28.3,34.9,22.9,14.0,8,4,4181,9008,6130,5005,17.2,37.0,25.2,20.6
Virginia,Lunenburg County,9,12,3667,2336,1155,508,47.8,30.5,15.1,6.6,3408,2942,2102,853,36.6,31.6,22.6,9.2,9,12,2335,3183,2499,1113,25.6,34.9,27.4,12.2
Virginia,Lynchburg City,3,2,12460,10204,9284,8875,30.5,25.0,22.7,21.7,8971,11296,10238,10301,22.0,27.7,25.1,25.2,2,2,5120,10946,13137,14432,11.7,25.1,30.1,33.1
Virginia,Madison County,8,7,2972,2405,1370,1228,37.3,30.2,17.2,15.4,2158,3135,1676,1675,25.0,36.3,19.4,19.4,8,4,1569,3380,2176,2149,16.9,36.4,23.5,23.2
Virginia,Manassas City,1,1,2636,4685,5064,4312,15.8,28.1,30.3,25.8,3964,5073,6189,5962,18.7,23.9,29.2,28.1,1,1,4772,6722,6877,7435,18.5,26.0,26.6,28.8
Virginia,Manassas Park City,1,1,1145,1497,917,306,29.6,38.7,23.7,7.9,1467,1710,1782,1265,23.6,27.5,28.6,20.3,1,1,1755,2579,2770,2798,17.7,26.0,28.0,28.3
Virginia,Martinsville City,4,5,4190,2806,2523,1789,37.1,24.8,22.3,15.8,3413,3178,2452,1800,31.5,29.3,22.6,16.6,4,5,2087,2822,2912,1692,21.9,29.7,30.6,17.8
Virginia,Mathews County,1,1,1844,2008,1351,951,30.0,32.6,22.0,15.5,1330,2342,1927,1327,19.2,33.8,27.8,19.2,1,1,536,2264,2019,1986,7.9,33.3,29.7,29.2
Virginia,Mecklenburg County,7,11,8369,6166,3437,1987,41.9,30.9,17.2,10.0,7393,7847,4964,2777,32.2,34.1,21.6,12.1,7,9,4890,7509,7110,3608,21.2,32.5,30.8,15.6
Virginia,Middlesex County,8,4,2118,1925,1371,933,33.4,30.3,21.6,14.7,1953,2227,1848,1408,26.3,29.9,24.9,18.9,8,4,1015,2691,2566,2004,12.3,32.5,31.0,24.2
Virginia,Montgomery County,3,2,10005,8007,7925,12003,26.4,21.1,20.9,31.6,7427,10227,9984,15468,17.2,23.7,23.2,35.9,3,2,4599,11538,12562,24110,8.7,21.8,23.8,45.7
Virginia,Nelson County,3,2,3757,2598,1211,1173,43.0,29.7,13.9,13.4,3224,2766,2251,2162,31.0,26.6,21.6,20.8,3,2,1750,3655,2416,3065,16.1,33.6,22.2,28.2
Virginia,New Kent County,1,1,1899,2422,1712,937,27.2,34.7,24.6,13.4,1799,3226,2744,1516,19.4,34.7,29.6,16.3,1,1,1369,4571,4491,3400,9.9,33.0,32.5,24.6
Virginia,Newport News City,1,1,21244,31598,31037,18969,20.7,30.7,30.2,18.4,17053,33125,38015,21890,15.5,30.1,34.5,19.9,1,1,12637,32382,42323,27640,11.0,28.2,36.8,24.0
Virginia,Norfolk City,1,1,39542,44474,36399,24358,27.3,30.7,25.1,16.8,29238,39992,39523,26505,21.6,29.6,29.2,19.6,1,1,19413,40050,50637,38972,13.0,26.9,34.0,26.1
Virginia,Northampton County,9,12,3760,2414,1548,1091,42.7,27.4,17.6,12.4,2977,2669,2051,1436,32.6,29.2,22.5,15.7,8,4,1810,3056,2231,1836,20.3,34.2,25.0,20.6
Virginia,Northumberland County,9,12,2816,2297,1644,1054,36.1,29.4,21.0,13.5,2279,2933,2210,2054,24.1,31.0,23.3,21.7,9,12,1151,3006,3061,2453,11.9,31.1,31.7,25.4
Virginia,Norton City,7,11,1230,615,534,311,45.7,22.9,19.9,11.6,893,715,683,374,33.5,26.8,25.6,14.0,7,8,479,518,1146,523,18.0,19.4,43.0,19.6
Virginia,Nottoway County,6,4,4819,2773,1798,906,46.8,26.9,17.5,8.8,3859,3447,2331,1204,35.6,31.8,21.5,11.1,6,4,2484,4136,2833,1695,22.3,37.1,25.4,15.2
Virginia,Orange County,6,4,4944,4527,2687,2325,34.1,31.3,18.6,16.1,4509,6190,4136,3367,24.8,34.0,22.7,18.5,6,4,2961,8455,6847,6108,12.1,34.7,28.1,25.1
Virginia,Page County,6,6,6521,5194,1772,1149,44.6,35.5,12.1,7.9,5668,6386,2459,1572,35.2,39.7,15.3,9.8,6,4,3928,7351,3669,2190,22.9,42.9,21.4,12.8
Virginia,Patrick County,8,7,5520,3487,2170,839,45.9,29.0,18.1,7.0,5217,4751,2657,1190,37.8,34.4,19.2,8.6,8,7,2924,4940,4138,1736,21.3,36.0,30.1,12.6
Virginia,Petersburg City,1,1,9416,6561,5582,3376,37.8,26.3,22.4,13.5,6989,6759,5243,3298,31.4,30.3,23.5,14.8,1,1,4866,7483,6168,3503,22.1,34.0,28.0,15.9
Virginia,Pittsylvania County,3,2,16381,11730,6434,2756,43.9,31.4,17.2,7.4,14118,15173,9836,3993,32.7,35.2,22.8,9.3,4,5,8800,16078,14211,6439,19.3,35.3,31.2,14.1
Virginia,Poquoson City,1,1,1103,1824,2052,2075,15.6,25.9,29.1,29.4,890,2100,2320,2449,11.5,27.1,29.9,31.6,1,1,538,2272,2482,3125,6.4,27.0,29.5,37.1
Virginia,Portsmouth City,1,1,21594,19060,16551,7521,33.4,29.4,25.6,11.6,15823,18719,20348,8795,24.8,29.4,32.0,13.8,1,1,10401,18305,21524,13166,16.4,28.9,34.0,20.8
Virginia,Powhatan County,1,1,3506,3529,2106,1265,33.7,33.9,20.2,12.2,3252,4966,4243,2950,21.1,32.2,27.5,19.1,1,1,2192,5778,6591,5637,10.9,28.6,32.6,27.9
